time,venue,code,raceno,runnerno,runnername,type,market,bookie,odds,result,BSP,BSP
,,,,,,,,,,,Price Win,Price Place
6/18/2025 15:30,MARYBOROUGH,Harness,6,9,SNAZOLA,CASH,Fixed Win,BetRight,10,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:58,MARYBOROUGH,Harness,5,8,CHAMPAGNE CHARLEY,CASH,Fixed Win,BetRight,3.6,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:57,MARYBOROUGH,Harness,5,5,COUNTESS CHIRON,CASH,Fixed Win,Betr,10,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:56,MARYBOROUGH,Harness,5,3,CONSTANT,CASH,Fixed Win,Tabtouch,5.5,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:55,MARYBOROUGH,Harness,5,3,CONSTANT,CASH,Fixed Win,Sportsbet,5.5,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:49,MARYBOROUGH,Harness,3,6,COL DU GRANON,CASH,Fixed Win,Tabtouch,3,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:48,MARYBOROUGH,Harness,3,1,CHAMPAGNES,CASH,Fixed Win,Tabtouch,31,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:46,MARYBOROUGH,Harness,3,1,CHAMPAGNES,CASH,Fixed Win,TAB,26,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:12,MARYBOROUGH,Harness,2,3,ULTIMATE SAFARI,CASH,Fixed Win,TAB,5,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:37,MARYBOROUGH,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,TAB,4.6,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:36,MARYBOROUGH,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,Tabtouch,4.6,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:35,MARYBOROUGH,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,Sportsbet,4.8,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 15:44,TEMORA,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,BetRight,6.75,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 15:42,TEMORA,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,Tabtouch,8.5,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 15:41,TEMORA,Greyhounds,12,6,RUN BINDI RUN,CASH,Fixed Win,Tabtouch,4.8,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:09,TEMORA,Greyhounds,5,3,PEPPA'S DAUGHTER,CASH,Fixed Win,Tabtouch,11,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:09,TEMORA,Greyhounds,5,8,TURBO GEORGE,CASH,Fixed Win,TAB,8,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:08,TEMORA,Greyhounds,5,3,PEPPA'S DAUGHTER,CASH,Fixed Win,TAB,13,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:32,TEMORA,Greyhounds,3,1,CAPALA,CASH,Fixed Win,TAB,3.1,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:19,TEMORA,Greyhounds,2,5,SMOKY'S DESIRE,CASH,Fixed Win,Tabtouch,34,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:18,TEMORA,Greyhounds,2,5,SMOKY'S DESIRE,CASH,Fixed Win,TAB,61,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 15:10,CAPALABA,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,Tabtouch,1.95,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 15:09,CAPALABA,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,TAB,2.1,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:48,CAPALABA,Greyhounds,10,6,HARA'S ELSIE,CASH,Fixed Win,Tabtouch,2.8,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:47,CAPALABA,Greyhounds,10,6,HARA'S ELSIE,CASH,Fixed Win,Betr,3.2,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:10,CAPALABA,Greyhounds,8,4,QUEEN'S WHARF,CASH,Fixed Win,TAB,21,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 14:09,CAPALABA,Greyhounds,8,4,QUEEN'S WHARF,CASH,Fixed Win,BetRight,19,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:51,CAPALABA,Greyhounds,7,2,SQUEAKY CARROLL,CASH,Fixed Win,TAB,31,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:12,CAPALABA,Greyhounds,5,2,PORT FOR SHORE,CASH,Fixed Win,TAB,9.5,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:59,CAPALABA,Greyhounds,4,7,TUTA MOMENT,CASH,Fixed Win,BetRight,8,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:59,CAPALABA,Greyhounds,4,2,CRISIS AVERTED,CASH,Fixed Win,Betr,19,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:59,CAPALABA,Greyhounds,4,5,MINTER THRILL,CASH,Fixed Win,Tabtouch,26,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:58,CAPALABA,Greyhounds,4,5,MINTER THRILL,CASH,Fixed Win,Sportsbet,21,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:58,CAPALABA,Greyhounds,4,2,CRISIS AVERTED,CASH,Fixed Win,TAB,23,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:42,CAPALABA,Greyhounds,3,5,THAI PRINCESS,CASH,Fixed Win,TAB,13,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:41,CAPALABA,Greyhounds,3,5,THAI PRINCESS,CASH,Fixed Win,BetRight,13,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:47,GAWLER,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,Tabtouch,4.2,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:31,GAWLER,Greyhounds,3,8,FIND THE SUN,CASH,Fixed Win,BetRight,1.18,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:11,GAWLER,Greyhounds,2,6,BINNAWAY OAK,CASH,Fixed Win,Tabtouch,1.45,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 12:09,GAWLER,Greyhounds,2,6,BINNAWAY OAK,CASH,Fixed Win,TAB,1.6,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 11:52,GAWLER,Greyhounds,1,4,BRINDLE BENNY,CASH,Fixed Win,BetRight,2.9,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:46,SALE,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,BetRight,13,Success,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:46,SALE,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,Tabtouch,23,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:45,SALE,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,Betr,29,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:45,SALE,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,TAB,15,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:44,SALE,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,Tabtouch,15,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
6/18/2025 13:18,SALE,Greyhounds,6,1,WARRIOR JACK,CASH,Fixed Win,TAB,1.9,Error,Date Previously Failed This Phase,Date Previously Failed This Phase
