Time,Venue,Code,RaceNo,RunnerNo,RunnerName,Type,Market,Bookie,Odds,Result
6/18/2025 17:39,bathurst,Harness,4,2,POPS LEGACY,CASH,Fixed Win,TAB,3.2,Error
6/18/2025 17:36,bathurst,Harness,4,10,IM DESIRABLE,CASH,Fixed Win,TAB,9,Error
6/18/2025 17:35,bathurst,Harness,4,8,JUSTA DRAGON,CASH,Fixed Win,TAB,26,Error
6/18/2025 17:26,bendigo,Greyhounds,11,7,FLYIN' ETHICS,CASH,Fixed Win,TAB,12,Error
6/18/2025 17:25,bendigo,Greyhounds,11,4,KING PLUM,CASH,Fixed Win,TAB,10,Error
6/18/2025 17:19,globe derby,Harness,7,4,IMPOSTER BOY,CASH,Fixed Win,TAB,3,Error
6/18/2025 17:18,bendigo,Harness,1,1,WRITTEN IN SILK,CASH,Fixed Win,Sportsbet,11,Error
6/18/2025 17:18,bendigo,Harness,1,1,WRITTEN IN SILK,CASH,Fixed Win,Betr,12,Success
6/18/2025 17:17,bendigo,Harness,1,6,EMJAY JAZZ,CASH,Fixed Win,Tabtouch,26,Error
6/18/2025 17:17,bendigo,Harness,1,6,EMJAY JAZZ,CASH,Fixed Win,TAB,34,Success
6/18/2025 17:17,bendigo,Harness,1,6,EMJAY JAZZ,CASH,Fixed Win,Sportsbet,34,Success
6/18/2025 17:16,bendigo,Harness,1,6,EMJAY JAZZ,CASH,Fixed Win,Betr,34,Success
6/18/2025 17:16,bendigo,Harness,1,9,CHEYS ANGEL,CASH,Fixed Win,TAB,15,Error
6/18/2025 17:16,bendigo,Harness,1,9,CHEYS ANGEL,CASH,Fixed Win,Sportsbet,19,Error
6/18/2025 17:16,bendigo,Harness,1,9,CHEYS ANGEL,CASH,Fixed Win,Betr,19,Error
6/18/2025 17:15,redcliffe,Harness,1,7,HELL OF A HAND,CASH,Fixed Win,TAB,11,Success
6/18/2025 17:14,redcliffe,Harness,1,7,HELL OF A HAND,CASH,Fixed Win,Tabtouch,10,Error
6/18/2025 17:14,redcliffe,Harness,1,7,HELL OF A HAND,CASH,Fixed Win,Betr,11,Error
6/18/2025 17:13,bendigo,Harness,1,8,I OF THE HURRIKANE,CASH,Fixed Win,TAB,11,Success
6/18/2025 17:11,bendigo,Harness,1,8,I OF THE HURRIKANE,CASH,Fixed Win,Tabtouch,12,Error
6/18/2025 17:11,bendigo,Harness,1,8,I OF THE HURRIKANE,CASH,Fixed Win,Sportsbet,12,Success
6/18/2025 17:11,bendigo,Harness,1,8,I OF THE HURRIKANE,CASH,Fixed Win,BetRight,12,Success
6/18/2025 17:11,bendigo,Harness,1,8,I OF THE HURRIKANE,CASH,Fixed Win,Betr,12,Success
6/18/2025 17:11,globe derby,Harness,7,4,IMPOSTER BOY,CASH,Fixed Win,BetRight,3.4,Error
6/18/2025 17:09,bendigo,Greyhounds,10,1,OLYMPIA ONYX,CASH,Fixed Win,TAB,2.4,Success
6/18/2025 17:03,bathurst,Harness,3,5,BOHEMIAN BRAWLER,CASH,Fixed Win,TAB,5,Error
6/18/2025 17:03,bathurst,Harness,3,5,BOHEMIAN BRAWLER,CASH,Fixed Win,Betr,4.6,Error
6/18/2025 16:49,bendigo,Greyhounds,9,5,SHADOW MAC,CASH,Fixed Win,TAB,15,Error
6/18/2025 16:49,bendigo,Greyhounds,9,10,ZIPPING BENJI,CASH,Fixed Win,BetRight,1.6,Error
6/18/2025 16:48,globe derby,Harness,6,4,LAYLAS PRINCESS,CASH,Fixed Win,TAB,6,Error
6/18/2025 16:48,globe derby,Harness,6,4,LAYLAS PRINCESS,CASH,Fixed Win,Betr,6.5,Error
6/18/2025 16:48,globe derby,Harness,6,1,CLARENDEN TRIBUTE,CASH,Fixed Win,TAB,10,Error
6/18/2025 16:48,globe derby,Harness,6,1,CLARENDEN TRIBUTE,CASH,Fixed Win,Tabtouch,12,Error
6/18/2025 16:48,globe derby,Harness,6,1,CLARENDEN TRIBUTE,CASH,Fixed Win,Sportsbet,12,Error
6/18/2025 16:47,globe derby,Harness,6,1,CLARENDEN TRIBUTE,CASH,Fixed Win,Betr,12,Error
6/18/2025 16:46,maryborough,Harness,8,13,DO IT,CASH,Fixed Win,TAB,5.5,Error
6/18/2025 16:44,bendigo,Greyhounds,9,10,ZIPPING BENJI,CASH,Fixed Win,Tabtouch,1.7,Error
6/18/2025 16:44,bendigo,Greyhounds,9,10,ZIPPING BENJI,CASH,Fixed Win,TAB,1.8,Success
6/18/2025 16:44,bendigo,Greyhounds,9,10,ZIPPING BENJI,CASH,Fixed Win,Betr,1.8,Success
6/18/2025 16:41,maryborough,Harness,8,8,HURRIKANE DUSTY,CASH,Fixed Win,TAB,21,Error
6/18/2025 16:41,maryborough,Harness,8,8,HURRIKANE DUSTY,CASH,Fixed Win,Sportsbet,21,Error
6/18/2025 16:41,maryborough,Harness,8,4,CELESTIAL ZODIAC,CASH,Fixed Win,Tabtouch,21,Error
6/18/2025 16:41,maryborough,Harness,8,4,CELESTIAL ZODIAC,CASH,Fixed Win,TAB,23,Error
6/18/2025 16:40,maryborough,Harness,8,4,CELESTIAL ZODIAC,CASH,Fixed Win,Sportsbet,26,Error
6/18/2025 16:40,maryborough,Harness,8,4,CELESTIAL ZODIAC,CASH,Fixed Win,Betr,26,Success
6/18/2025 16:33,bathurst,Harness,2,2,SHES SOME LEXY,CASH,Fixed Win,TAB,8.5,Error
6/18/2025 16:21,globe derby,Harness,5,4,LOCHINVAR JEWELLS,CASH,Fixed Win,BetRight,1.45,Error
6/18/2025 16:21,globe derby,Harness,5,4,LOCHINVAR JEWELLS,CASH,Fixed Win,Betr,1.52,Error
6/18/2025 16:09,bendigo,Greyhounds,7,6,HUMBLE ETHICS,CASH,Fixed Win,Tabtouch,6.5,Error
6/18/2025 16:09,bendigo,Greyhounds,7,6,HUMBLE ETHICS,CASH,Fixed Win,TAB,6.5,Error
6/18/2025 16:08,maryborough,Harness,7,13,DOSSIER,CASH,Fixed Win,Tabtouch,17,Error
6/18/2025 16:07,maryborough,Harness,7,13,DOSSIER,CASH,Fixed Win,Betr,16,Success
6/18/2025 16:06,maryborough,Harness,7,3,SILENT REVERIE,CASH,Fixed Win,TAB,15,Success
6/18/2025 16:04,albion park,Greyhounds,4,7,TINY ROCKET,CASH,Fixed Win,TAB,16,Error
6/18/2025 16:04,albion park,Greyhounds,4,6,MIA'S MY GIRL,CASH,Fixed Win,TAB,15,Error
6/18/2025 16:04,albion park,Greyhounds,4,6,MIA'S MY GIRL,CASH,Fixed Win,BetRight,15,Error
6/18/2025 15:58,gunnedah,Greyhounds,3,4,RADLEY ERSKIN,CASH,Fixed Win,Sportsbet,126,Error
6/18/2025 15:48,globe derby,Harness,4,1,HORSE OF COURSE NZ,CASH,Fixed Win,TAB,16,Error
6/18/2025 15:45,globe derby,Harness,4,8,THE CLIPPER,CASH,Fixed Win,Betr,14,Error
6/18/2025 15:45,globe derby,Harness,4,8,THE CLIPPER,CASH,Fixed Win,TAB,15,Error
6/18/2025 15:44,globe derby,Harness,4,4,BUCKLES,CASH,Fixed Win,Sportsbet,11,Error
6/18/2025 15:44,globe derby,Harness,4,4,BUCKLES,CASH,Fixed Win,BetRight,10,Error
6/18/2025 15:44,globe derby,Harness,4,4,BUCKLES,CASH,Fixed Win,Betr,12,Error
6/18/2025 15:44,temora,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,BetRight,6.75,Error
6/18/2025 15:43,globe derby,Harness,4,4,BUCKLES,CASH,Fixed Win,Tabtouch,9.5,Error
6/18/2025 15:42,temora,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,Tabtouch,8.5,Error
6/18/2025 15:42,temora,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,TAB,8.5,Error
6/18/2025 15:42,temora,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,Sportsbet,8,Error
6/18/2025 15:42,temora,Greyhounds,12,7,TRENT CRIMM,CASH,Fixed Win,Betr,8.5,Error
6/18/2025 15:41,temora,Greyhounds,12,6,RUN BINDI RUN,CASH,Fixed Win,Tabtouch,4.8,Error
6/18/2025 15:41,temora,Greyhounds,12,6,RUN BINDI RUN,CASH,Fixed Win,TAB,4.8,Error
6/18/2025 15:41,temora,Greyhounds,12,6,RUN BINDI RUN,CASH,Fixed Win,Sportsbet,5,Success
6/18/2025 15:41,temora,Greyhounds,12,6,RUN BINDI RUN,CASH,Fixed Win,Betr,5,Success
6/18/2025 15:38,gunnedah,Greyhounds,2,6,DALAIR JESS,CASH,Fixed Win,BetRight,21,Error
6/18/2025 15:36,bendigo,Greyhounds,5,4,ALL GOLD,CASH,Fixed Win,TAB,16,Error
6/18/2025 15:34,maryborough,Harness,6,13,LOLLIPOP,CASH,Fixed Win,Betr,3,Error
6/18/2025 15:34,maryborough,Harness,6,13,LOLLIPOP,CASH,Fixed Win,TAB,3.2,Success
6/18/2025 15:31,maryborough,Harness,6,3,EL AWOMAN,CASH,Fixed Win,Tabtouch,12,Error
6/18/2025 15:31,maryborough,Harness,6,3,EL AWOMAN,CASH,Fixed Win,Betr,13,Success
6/18/2025 15:31,maryborough,Harness,6,3,EL AWOMAN,CASH,Fixed Win,Sportsbet,13,Error
6/18/2025 15:30,maryborough,Harness,6,9,SNAZOLA,CASH,Fixed Win,BetRight,10,Error
6/18/2025 15:10,capalaba,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,Tabtouch,1.95,Error
6/18/2025 15:10,capalaba,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,Betr,2,Error
6/18/2025 15:09,capalaba,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,TAB,2.1,Error
6/18/2025 15:09,capalaba,Greyhounds,11,6,ROWDY ROGUE,CASH,Fixed Win,BetRight,2.15,Error
6/18/2025 15:09,albion park,Greyhounds,1,5,HARD STYLE TIGER,CASH,Fixed Win,TAB,31,Error
6/18/2025 15:08,albion park,Greyhounds,1,1,SCOTTY'S IDEA,CASH,Fixed Win,TAB,2.1,Success
6/18/2025 14:58,maryborough,Harness,5,8,CHAMPAGNE CHARLEY,CASH,Fixed Win,BetRight,3.6,Error
6/18/2025 14:57,maryborough,Harness,5,5,COUNTESS CHIRON,CASH,Fixed Win,Betr,10,Success
6/18/2025 14:56,maryborough,Harness,5,3,CONSTANT,CASH,Fixed Win,Tabtouch,5.5,Error
6/18/2025 14:56,maryborough,Harness,5,3,CONSTANT,CASH,Fixed Win,TAB,5.5,Error
6/18/2025 14:55,maryborough,Harness,5,3,CONSTANT,CASH,Fixed Win,Sportsbet,5.5,Error
6/18/2025 14:55,maryborough,Harness,5,3,CONSTANT,CASH,Fixed Win,Betr,5,Error
6/18/2025 14:55,maryborough,Harness,5,3,CONSTANT,CASH,Fixed Win,BetRight,6,Error
6/18/2025 14:48,capalaba,Greyhounds,10,6,HARA'S ELSIE,CASH,Fixed Win,Tabtouch,2.8,Error
6/18/2025 14:48,capalaba,Greyhounds,10,6,HARA'S ELSIE,CASH,Fixed Win,TAB,3.1,Error
6/18/2025 14:47,capalaba,Greyhounds,10,6,HARA'S ELSIE,CASH,Fixed Win,Betr,3.2,Success
6/18/2025 14:39,bendigo,Greyhounds,2,3,NORA'S NOVA,CASH,Fixed Win,TAB,34,Error
6/18/2025 14:32,bendigo,Greyhounds,2,8,DRILL BABY DRILL,CASH,Fixed Win,Tabtouch,13,Error
6/18/2025 14:32,bendigo,Greyhounds,2,8,DRILL BABY DRILL,CASH,Fixed Win,TAB,18,Error
6/18/2025 14:32,bendigo,Greyhounds,2,8,DRILL BABY DRILL,CASH,Fixed Win,Sportsbet,26,Error
6/18/2025 14:31,bendigo,Greyhounds,2,8,DRILL BABY DRILL,CASH,Fixed Win,BetRight,17,Error
6/18/2025 14:31,bendigo,Greyhounds,2,8,DRILL BABY DRILL,CASH,Fixed Win,Betr,20,Error
6/18/2025 14:31,bendigo,Greyhounds,2,6,ANGELANI,CASH,Fixed Win,Tabtouch,12,Error
6/18/2025 14:31,bendigo,Greyhounds,2,6,ANGELANI,CASH,Fixed Win,TAB,16,Error
6/18/2025 14:31,bendigo,Greyhounds,2,6,ANGELANI,CASH,Fixed Win,Sportsbet,27,Success
6/18/2025 14:30,bendigo,Greyhounds,2,6,ANGELANI,CASH,Fixed Win,BetRight,17,Error
6/18/2025 14:30,bendigo,Greyhounds,2,6,ANGELANI,CASH,Fixed Win,Betr,26,Success
6/18/2025 14:19,bendigo,Greyhounds,1,3,GO FISH,CASH,Fixed Win,TAB,17,Error
6/18/2025 14:10,capalaba,Greyhounds,8,4,QUEEN'S WHARF,CASH,Fixed Win,TAB,21,Error
6/18/2025 14:09,capalaba,Greyhounds,8,4,QUEEN'S WHARF,CASH,Fixed Win,BetRight,19,Error
6/18/2025 13:58,globe derby,Harness,1,1,FEISTY JANE,CASH,Fixed Win,Sportsbet,3.8,Success
6/18/2025 13:52,globe derby,Harness,1,6,SUMMERDAYS,CASH,Fixed Win,Sportsbet,126,Success
6/18/2025 13:52,globe derby,Harness,1,6,SUMMERDAYS,CASH,Fixed Win,Betr,91,Error
6/18/2025 13:51,capalaba,Greyhounds,7,2,SQUEAKY CARROLL,CASH,Fixed Win,TAB,31,Error
6/18/2025 13:51,capalaba,Greyhounds,7,2,SQUEAKY CARROLL,CASH,Fixed Win,BetRight,31,Error
6/18/2025 13:49,maryborough,Harness,3,6,COL DU GRANON,CASH,Fixed Win,Tabtouch,3,Error
6/18/2025 13:49,maryborough,Harness,3,6,COL DU GRANON,CASH,Fixed Win,TAB,3.2,Success
6/18/2025 13:49,maryborough,Harness,3,6,COL DU GRANON,CASH,Fixed Win,BetRight,3.1,Error
6/18/2025 13:49,maryborough,Harness,3,6,COL DU GRANON,CASH,Fixed Win,Betr,3.1,Error
6/18/2025 13:48,maryborough,Harness,3,1,CHAMPAGNES,CASH,Fixed Win,Tabtouch,31,Success
6/18/2025 13:47,gawler,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,Tabtouch,4.2,Success
6/18/2025 13:47,gawler,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,TAB,4.2,Success
6/18/2025 13:47,gawler,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,Sportsbet,4.2,Success
6/18/2025 13:47,gawler,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,BetRight,4.2,Success
6/18/2025 13:47,gawler,Greyhounds,8,7,BINNAWAY CHARM,CASH,Fixed Win,Betr,3.9,Error
6/18/2025 13:46,sale,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,BetRight,13,Success
6/18/2025 13:46,maryborough,Harness,3,1,CHAMPAGNES,CASH,Fixed Win,TAB,26,Error
6/18/2025 13:46,maryborough,Harness,3,1,CHAMPAGNES,CASH,Fixed Win,Sportsbet,31,Error
6/18/2025 13:46,sale,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,Tabtouch,23,Error
6/18/2025 13:46,sale,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,TAB,31,Error
6/18/2025 13:46,sale,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,Sportsbet,46,Success
6/18/2025 13:46,sale,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,BetRight,41,Error
6/18/2025 13:45,sale,Greyhounds,8,7,BE A CHARACTER,CASH,Fixed Win,Betr,29,Error
6/18/2025 13:45,sale,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,TAB,15,Error
6/18/2025 13:44,sale,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,Tabtouch,15,Error
6/18/2025 13:44,sale,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,Sportsbet,23,Success
6/18/2025 13:44,sale,Greyhounds,8,3,RHONDA GEM,CASH,Fixed Win,Betr,19,Error
6/18/2025 13:18,sale,Greyhounds,6,1,WARRIOR JACK,CASH,Fixed Win,TAB,1.9,Error
6/18/2025 13:18,sale,Greyhounds,6,1,WARRIOR JACK,CASH,Fixed Win,BetRight,1.9,Success
6/18/2025 13:12,capalaba,Greyhounds,5,2,PORT FOR SHORE,CASH,Fixed Win,TAB,9.5,Success
6/18/2025 13:12,maryborough,Harness,2,3,ULTIMATE SAFARI,CASH,Fixed Win,TAB,5,Success
6/18/2025 13:12,maryborough,Harness,2,3,ULTIMATE SAFARI,CASH,Fixed Win,Sportsbet,4.8,Error
6/18/2025 13:09,temora,Greyhounds,5,3,PEPPA'S DAUGHTER,CASH,Fixed Win,Tabtouch,11,Error
6/18/2025 13:09,temora,Greyhounds,5,8,TURBO GEORGE,CASH,Fixed Win,TAB,8,Error
6/18/2025 13:08,temora,Greyhounds,5,3,PEPPA'S DAUGHTER,CASH,Fixed Win,TAB,13,Error
6/18/2025 13:08,temora,Greyhounds,5,3,PEPPA'S DAUGHTER,CASH,Fixed Win,BetRight,12,Error
6/18/2025 12:59,capalaba,Greyhounds,4,7,TUTA MOMENT,CASH,Fixed Win,BetRight,8,Error
6/18/2025 12:59,capalaba,Greyhounds,4,2,CRISIS AVERTED,CASH,Fixed Win,Betr,19,Error
6/18/2025 12:59,capalaba,Greyhounds,4,5,MINTER THRILL,CASH,Fixed Win,Tabtouch,26,Success
6/18/2025 12:58,capalaba,Greyhounds,4,5,MINTER THRILL,CASH,Fixed Win,Sportsbet,21,Error
6/18/2025 12:58,capalaba,Greyhounds,4,5,MINTER THRILL,CASH,Fixed Win,TAB,26,Success
6/18/2025 12:58,capalaba,Greyhounds,4,2,CRISIS AVERTED,CASH,Fixed Win,TAB,23,Error
6/18/2025 12:58,capalaba,Greyhounds,4,2,CRISIS AVERTED,CASH,Fixed Win,BetRight,26,Success
6/18/2025 12:42,capalaba,Greyhounds,3,5,THAI PRINCESS,CASH,Fixed Win,TAB,13,Success
6/18/2025 12:42,capalaba,Greyhounds,3,5,THAI PRINCESS,CASH,Fixed Win,Betr,12,Error
6/18/2025 12:41,capalaba,Greyhounds,3,5,THAI PRINCESS,CASH,Fixed Win,BetRight,13,Error
6/18/2025 12:37,maryborough,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,TAB,4.6,Success
6/18/2025 12:37,maryborough,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,BetRight,4.2,Error
6/18/2025 12:37,maryborough,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,Betr,4,Error
6/18/2025 12:36,maryborough,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,Tabtouch,4.6,Error
6/18/2025 12:35,maryborough,Harness,1,6,TELLA SHES DREAMIN,CASH,Fixed Win,Sportsbet,4.8,Error
6/18/2025 12:32,temora,Greyhounds,3,1,CAPALA,CASH,Fixed Win,TAB,3.1,Success
6/18/2025 12:32,temora,Greyhounds,3,1,CAPALA,CASH,Fixed Win,Tabtouch,3,Error
6/18/2025 12:32,temora,Greyhounds,3,1,CAPALA,CASH,Fixed Win,Betr,3.1,Success
6/18/2025 12:31,gawler,Greyhounds,3,8,FIND THE SUN,CASH,Fixed Win,BetRight,1.18,Error
6/18/2025 12:31,gawler,Greyhounds,3,8,FIND THE SUN,CASH,Fixed Win,Tabtouch,1.2,Error
6/18/2025 12:31,gawler,Greyhounds,3,8,FIND THE SUN,CASH,Fixed Win,Betr,1.22,Success
6/18/2025 12:31,gawler,Greyhounds,3,8,FIND THE SUN,CASH,Fixed Win,TAB,1.25,Success
6/18/2025 12:19,temora,Greyhounds,2,5,SMOKY'S DESIRE,CASH,Fixed Win,Tabtouch,34,Error
6/18/2025 12:18,temora,Greyhounds,2,5,SMOKY'S DESIRE,CASH,Fixed Win,TAB,61,Success
6/18/2025 12:11,gawler,Greyhounds,2,6,BINNAWAY OAK,CASH,Fixed Win,Tabtouch,1.45,Error
6/18/2025 12:11,gawler,Greyhounds,2,6,BINNAWAY OAK,CASH,Fixed Win,BetRight,1.45,Error
6/18/2025 12:09,gawler,Greyhounds,2,6,BINNAWAY OAK,CASH,Fixed Win,TAB,1.6,Error
6/18/2025 11:52,gawler,Greyhounds,1,4,BRINDLE BENNY,CASH,Fixed Win,BetRight,2.9,Error
